Sentence,Unigram_Add-One,Unigram_Add-K,Unigram_Token-Type,Bigram_Add-One,Bigram_Add-K,Bigram_Token-Type,Trigram_Add-One,Trigram_Add-K,Trigram_Token-Type,Quadrigram_Add-One,Quadrigram_Add-K,Quadrigram_Token-Type
<s> दावा किया जा रहा है कि मरियम औरंगज़ेब को घेरने वाले पाकिस्तान के पूर्व प्रधानमंत्री इमरान ख़ान की पार्टी पीटीआई के समर्थक थे. </s>,-204.81914910344042,-204.75283756495475,-341.0287810687002,-376.27789559853954,-376.2478055648168,-423.9812467227901,-501.7267410584936,-498.17486076036255,-554.9554505227803,-522.4990025228433,-519.9582457325425,-556.3284668446862
"<s> इसके साथ ही पीठ ने कांवड़ यात्रा के रूट पर दुकानदारों के नाम सार्वजनिक करने को लेकर मध्य प्रदेश, उत्तर प्रदेश और उत्तराखंड सरकार को नोटिस जारी किया है. </s>",-251.20076620364435,-251.11058251412825,-435.2788450958227,-440.36981472973713,-440.3220777077442,-505.75871347685535,-637.8910543177109,-633.3222227114088,-697.7338354662243,-708.3271870294194,-706.2945880940379,-732.4257558947561
<s> डीजीएफआई के अधिकारी भी उनके करीब ही रह रहे थे. </s>,-112.09951035352441,-112.0678484790885,-184.17502792663856,-194.1593869584566,-194.15045460034284,-205.69768490854634,-243.62731018281605,-242.6132062152636,-253.29617486461925,-248.67919004335693,-248.67919004335693,-248.67919004335693
<s> उनके दोनों बच्चे रिश्तेदारों के साथ रह रहे हैं लेकिन वह टंकी के नीचे दूसरे प्रदर्शनकारियों के साथ डटी हुई हैं. </s>,-180.81337776854937,-180.74826744370532,-315.44965960750346,-367.5088267709094,-367.476266555503,-410.77702686076873,-477.89056672504694,-474.86080651197517,-511.20918316041866,-524.1835622809059,-523.1787764603145,-531.9991581784499
<s> इस कारण भारत के हमलों में एकाएक कमी आने का ऑस्ट्रेलिया ने फ़ायदा उठाया और आख़िरी आठ मिनट के खेल में तीन गोल जमाकर अपनी हार को जीत में बदल दिया. </s>,-263.9595623893903,-263.8669980117294,-446.33382819691764,-535.0120502220307,-534.9774609319389,-575.2033190641396,-804.932237048817,-803.4241818517077,-822.0403456011105,-828.9306334778564,-828.9306334778564,-828.9306334778564
<s> उनके प्रभाव को बेहतर समझने के लिए बीबीसी की टीम गोंडा में यूपी के निकाय चुनाव वाले मतदान के दिन मौजूद थी. </s>,-184.32740366802454,-184.25593849927353,-326.4692219733236,-388.85716572487934,-388.8332087205538,-424.48857169472853,-541.4150541935684,-539.3848628173714,-561.8543588587993,-580.2514434344995,-580.2514434344995,-580.2514434344995
"<s> दूसरा, कंपनी आपको सही जानकारी नहीं देती है. </s>",-107.26372871640115,-107.23845636464924,-159.47095540296337,-187.5435954684739,-187.53763036423834,-192.54253689021658,-205.48075508782523,-204.97687204112964,-209.54115922978613,-193.41714781149983,-193.41714781149983,-193.41714781149983
<s> उसने कई बार मेरा रेप किया है. </s>,-80.49249720981652,-80.46731488628139,-131.79516379227098,-154.33827667885387,-154.3283688508169,-164.88988644992716,-162.11996621515362,-161.11163315663563,-170.40312742220078,-152.38445547769103,-151.89198017457198,-155.47549552702088
<s> हमास के हमले में इसराइल को बड़ा नुक़सान हुआ और उसके बाद जवाबी कार्रवाई में कई फ़लस्तीनियों के मारे जाने की ख़बर है. </s>,-208.7811707048678,-208.78025635078663,-339.79149963852404,-418.39958319609775,-418.3716402879216,-452.5775363445237,-532.2360385301965,-529.1890534027038,-566.4711166504047,-591.9478327939205,-591.4384631150789,-597.5718257190657
"<s> "" ""हाल के वर्षों में हिंदुओं के घरों, कारोबारों और मंदिरों में तोड़-फोड़ की गई है. </s>",-197.41758393607964,-197.380021103873,-288.26827679309866,-339.71487516055714,-339.69837186619026,-357.38774879939945,-394.44357475055455,-392.93371478692677,-407.5752829160283,-414.4653167389282,-414.4653167389282,-414.4653167389282
<s> इसमें बीजेपी के कुछ नेता भी शामिल हैं. </s>,-80.29669830076836,-80.26821285488346,-143.51540915027712,-145.41072244860243,-145.39506883129908,-164.41797116403046,-189.55283990687883,-188.54331550066908,-198.03414724581683,-193.41714781149983,-193.41714781149983,-193.41714781149983
"<s> पेट के भीतर उन्हें अपनी पत्नी का शव दिखा, जो मर चुकी थीं. </s>",-144.83568968540894,-144.7948694087873,-225.0946115989635,-258.5908650215301,-258.5768947964579,-274.54940964993784,-327.5738148541564,-326.56335336541906,-336.1892516325001,-331.57225339114257,-331.57225339114257,-331.57225339114257
<s> 40 मीटर के स्कोर के साथ छठे नंबर पर रहे. </s>,-98.7845569945963,-98.75015225390518,-168.8274189276819,-164.12258864710168,-164.12078757167052,-177.40680830443677,-213.11268153132053,-211.10603407077102,-230.28216461687845,-234.24142764504774,-233.7370762186029,-238.3685576727929
"<s> दिनभर: पूरा दिन,पूरी ख़बर अमेरिका से ही निकलने वाले अख़बार
 वॉशिंगटन पोस्ट
 ने लिखा है- भारत के मतदाताओं ने नरेंद्र मोदी की लीडरशिप पर एक अप्रत्याशित अस्वीकृति दिखाई है. </s>",-320.6170057149567,-320.5434514281796,-465.76358539748657,-602.1769101944325,-602.1619701190469,-632.3596391083254,-750.8484194905482,-749.3289792837999,-766.7784378436319,-773.6685912459993,-773.6685912459993,-773.6685912459993
<s> पृथ्वी से चंद्रमा तक एक रेडियो सिग्नल भेजने में लगभग 1. </s>,-114.82019390534185,-114.78315632797087,-183.6112378966914,-240.81840966493058,-240.8138486649484,-247.366949388154,-303.941232275214,-303.941232275214,-303.941232275214,-276.3102111592855,-276.3102111592855,-276.3102111592855
"<s> ये राजनीति है और बहुत साल पहले ही मैंने सीख लिया था कि इस पर बात करना, अफ़सोस करना, या उम्मीद करना कि कुछ बदल जाएगा ये नासमझी होगी क्योंकि जब जी चाहेगा वो फ़िल्में लगा देंगे. </s>",-351.1902736518205,-351.09156097637,-561.1946623284015,-719.6439400354619,-719.6112287294338,-769.0413059237,-919.8924219416473,-916.8505696985455,-953.3055630603668,-994.7167601734277,-994.7167601734277,-994.7167601734277
<s> भारतीय खेलों के लिए 2023 एक विविधताओं से भरा साल था. </s>,-112.45990537255807,-112.42775558938078,-182.95918031183194,-258.0691726079639,-258.0572293979411,-274.953637047891,-287.2985109217986,-286.79009508470256,-292.4342114438257,-276.3102111592855,-276.3102111592855,-276.3102111592855
"<s> भावना अरोड़ा लिखती हैं, ''आईपीएल की कमेंट्री कई भाषाओं में हो रही है. </s>",-173.23207498149588,-173.1977338535385,-238.68161094675588,-306.4954909935542,-306.4885067659826,-316.6332376351197,-324.92531487383883,-323.91109346054003,-336.18912936728265,-331.57225339114257,-331.57225339114257,-331.57225339114257
<s> इस बारे में पर्याप्त जानकारी पहले से ही सार्वजनिक है. </s>,-93.05200257105204,-93.01726251961749,-169.60498001204576,-164.41998559662025,-164.40828461068293,-191.35268100440427,-217.06089090432684,-215.5419909876681,-241.78791343400013,-230.84189939918477,-230.33132750108732,-238.36850373391863
"<s> पंत ने वेंकटेश अय्यर के फेंके 12वें ओवर में चार चौकों और दो छक्कों से 28 रन बना दिए, लेकिन अगले ही ओवर में आउट हो गए पर वह लगातार दूसरा अर्धशतक लगाने में कामयाब हुए. </s>",-347.18182436763726,-347.0760709430135,-543.5544578376781,-607.3117362372145,-607.2847187880514,-643.3842484637081,-866.5377945653844,-862.4998237015544,-902.6606074409392,-925.3868407420415,-923.8881164985876,-936.1538442296325
