Sentence,Quad-Add-One,Quad-Add-K,p_quad_token_type
इससे  लगातार  घरेलू  गैस  सिलेंडरों  की  कालाबाजारी  की  बात  भी  सामने  आ  रही  थी ।,2.3367570480815656e-99,2.33703204113723e-95,3.753108165211816e-125
परिवार  के  लोग  रोडू  के  बारे  में  थाने  में  आए  थे ।,2.483880689313099e-82,3.028825126842073e-79,8.011651970770466e-102
विरोध  को  देख  अफसरों  ने  कंटेनर  को  सील  कर  जब्त  कर  दिया  है ।,3.255347902318015e-100,4.3835332845171615e-97,2.243908077691203e-117
हाल  में  ही  फिल्म  वीरे  दी  वेडिंग’ में  करीना  कपूर  ने  अपनी  मम्मी  के  गाउन  को  री - डिजाइन  करके  पहनती  है ।,4.220571465463746e-165,9.513490181257201e-160,2.294219390841099e-187
न्यास  ने  इस  भूमि  को  मंदिर  के  निर्माण  के  उद्देश्य  से  लिया  था ।,5.115763625826302e-100,2.8956977203235033e-96,2.2407484029137404e-117
उन्‍ होंने  यह  भी  निर्णय  कर  लिया  कि  फिल्‍ म  का  निर्देशन  रंजीत  तिवारी  करेंगे ।,2.725307514254521e-114,2.3302922505314538e-110,6.267746324787717e-133
"1999 में , SRK ने  अभिनेत्री  जूही  चावला  और  निर्देशक  अज़ीज़  मिर्ज़ा  के  साथ  प्रोडक्शन  हाउस , ड्रीमज़  अनलिमिटेड  की  स्थापना  करके  एक  नई  भूमिका  में  कदम  रखा .",3.116397203493723e-252,1.5207352267324442e-247,8.199807803608561e-268
दो  बार  उन  लोगों  ने  आत्मसमर्पण  का  वादा  किया  लेकिन  फिर  पलट  गये ।,7.93968101939464e-105,1.2699225834621187e-101,2.240910270265295e-117
वे  भूल  जातीं  थीं  कि  उन्हें  तीव्रता  से  नहीं  उठना  है ।,3.719469073810706e-92,1.5545398450745e-89,8.013686184490149e-102
उन्होंने  दुकानदारों  से  मिलावटी  खाद्य  पदार्थ  की  बिक्री  न  करने  की  अपील  की ।,5.741905058443791e-93,4.052629942377142e-89,2.249333074752631e-117
पश्चिम  बंगाल  चुनावों  के  लिए  तृणमूल  कांग्रेस  ने  नया  चुनावी  नारा  ' बांग्ला  नीजेर  मेय  के  ई  चाए ' जारी  किया  है ।,3.0194340600452733e-161,7.215941105427289e-156,2.2973517273507961e-187
"अगर  आपको  अंडे  खाना  पसंद  है , तो  जरूर  इनका  सेवन  नियमित  करें , क्योंकि  अंडे  में  तमाम  पोषक  तत्व  पाए  जाते  हैं , जो  शरीर  के  लिए  आवश्यक  होते  हैं ।",6.266480228177211e-280,8.778686880941995e-275,4.908170991337161e-308
सिंधिया  को  पार्टी  चेहरा  घोषित  करती  है  तो  कांग्रेस  की  सत्ता  वापसी  तय  है ।,2.324900365408426e-110,1.1321109193008791e-106,3.7470384042083675e-125
"वहीं  से  रास्ता  खुलता  है , पुलिस  हाउसिंग  कॉलोनी  जाने  का .",2.128161245142344e-108,1.85695309803332e-106,1.0256845069070854e-118
गढ़वाल  स्पोर्टिंग  एफसी  की  ओर  से  शुभम  ने  61 वें  मिनट  में  मात्र  एक  गोल  किया ।,3.8365749758308316e-127,3.1295044792812313e-123,1.0480569401288599e-140
इस  दौरान  इनका  हाथ  में  चोट  लगी  थी ।,3.4606573219300024e-57,1.3095283703070583e-54,1.7248958315694239e-78
ढाका  बांग्लादेश  की  राजधानी  ढाका  में  ग्रामीण  विकास  मंत्री  ताज - उल  इसलाम  मंत्री  को  निशाना  बनाकर  किये  गये  बम  विस्फोट  में  दो  पुलसकर्मी  घायल  हो  गये .,4.242303453365545e-203,1.1176658628141612e-196,3.0011722613669964e-226
इस  अवसर  पर  दीपों  की  रोशनी  से  पूरे  सूर्यकुंड  परिसर  को  रोशन  किया  गया  तो  दर्शन  को  भक्तों  की  भीड़  उमड़  पड़ी ।,9.369704541663256e-158,3.088747721879244e-152,2.3094907822912465e-187
दीवारों  पर  पेंट्स  के  स्थान  पर  इस  बार  रॉयल  प्ले  के  नाम  से  प्रोडेक्ट  निकाला  गया  है  जो  मेटेलिक  व  नान  मेटेलिक  में  उपलब्ध  है ।,5.888445648512341e-192,1.8417499148026997e-186,1.0730105749635086e-210
राष्ट्रपति  की  सुरक्षा  के  लिए  15 सौ  से  अधिक  पुलिस  जवान  के  साथ - साथ  30 से  अधिक  आईपीएस  अधिकारी  तैनात  हैं ।,2.094639598786459e-159,1.579621718624271e-153,2.2945471629905128e-187
सैडलर  ने  गुरुकुल  का  खूब  गहरा  अवलोकन  करने  के  बाद  कहा  था - मातृभाषा  के  माध्यम  से  उच्च  शिक्षा  देने  के  परीक्षण  में  गुरुकुल  को  अभूतपूर्व  सफलता  प्राप्त  हुई  है ।,1.3626398268397028e-223,1.0281244104766847e-216,1.4048787023338839e-249
